pension_fund_name,pension_fund_state,fund_name,general_partner,asset_class,sub_strategy,vintage_year,commitment_mm,capital_called_mm,capital_distributed_mm,remaining_value_mm,net_irr,net_multiple,dpi,as_of_date,source_url,source_document,extraction_method,extraction_confidence
WSIB,WA,Banc Fund VII,Banc,Private Equity,,2005,32.15,32.1505,48.725147,,0.0391,1.5,1.5155,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,Banc Fund VIII,Banc,Private Equity,,2008,85.0,85.0,182.62506399999998,,0.1273,2.1,2.1485,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,Banc Fund X,Banc,Private Equity,,2018,100.318182,100.326099,13.018753,117.777846,0.0533,1.3,0.1298,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,BlackRock Asset Investors,BlackRock,Private Equity,,1995,100.0,105.890515,145.038847,,0.2188,1.4,1.3697,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,Blackstone Capital Partners Asia,Blackstone,Private Equity,Buyout,2018,200.0,205.100515,211.524061,201.79399999999998,0.2389,2.0,1.0313,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,Blackstone Capital Partners Asia II,Blackstone,Private Equity,Buyout,2022,250.0,96.415942,27.279927999999998,141.83342399999998,0.3995,1.8,0.2829,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,Blackstone Capital Partners V,Blackstone,Private Equity,Buyout,2006,400.0,430.06570999999997,720.365223,1.241185,0.0881,1.7,1.675,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,Blackstone Capital Partners VI,Blackstone,Private Equity,Buyout,2011,300.0,325.838964,523.8759739999999,69.079291,0.1219,1.8,1.6078,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,Blackstone Capital Partners VII,Blackstone,Private Equity,Buyout,2016,450.0,487.211725,466.08167499999996,377.64667099999997,0.1310,1.7,0.9566,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,Blackstone Capital Partners VIII,Blackstone,Private Equity,Buyout,2021,750.0,678.518695,140.30757,727.124645,0.1033,1.3,0.2068,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,Boston Ventures V,Boston Ventures,Private Equity,Venture Capital,1996,39.0,44.825044999999996,50.838274,,0.0280,1.1,1.1341,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,Boston Ventures VI,Boston Ventures,Private Equity,Venture Capital,2000,50.0,47.158062,70.705578,,0.0941,1.5,1.4993,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,Brentwood Associates IV,Brentwood Associates,Private Equity,,1983,15.0,15.0,32.58961,,0.1094,2.2,2.1726,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,Bridgepoint Europe III 'D',Bridgepoint,Private Equity,Buyout,2005,135.17318,127.746676,152.285161,3.573934,0.0238,1.2,1.1921,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,Bridgepoint Europe IV 'D',Bridgepoint,Private Equity,Buyout,2008,194.508734,190.616097,278.33044,19.815198,0.0929,1.6,1.4602,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,"Bridgepoint Europe IV, L.P. (Secondary Purchase)",Bridgepoint,Private Equity,Secondaries,2016,33.354699,30.504348,34.78754,4.94031,0.0861,1.3,1.1404,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,Bridgepoint Europe V,Bridgepoint,Private Equity,Buyout,2016,258.083323,244.784653,346.769412,121.642302,0.1609,1.9,1.4166,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,Bridgepoint Europe VI,Bridgepoint,Private Equity,Buyout,2019,393.446059,376.444932,211.30503299999998,430.87104,0.1509,1.7,0.5613,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,Bridgepoint Europe VII D,Bridgepoint,Private Equity,Buyout,2024,196.837271,89.362692,0.13422,111.11026199999999,0.2748,1.2,0.0015,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,CDH Fund IV,CDH,Private Equity,,2010,25.0,27.765945,36.073074,3.16891,0.0707,1.4,1.2992,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,CHS Private Equity V,CHS,Private Equity,,2005,125.0,141.975133,237.52418899999998,,0.0986,1.7,1.673,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,Cable & Howse Partners II,Cable & Howse,Private Equity,,1981,3.0,3.0,3.11731,,0.0046,1.0,1.0391,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,Cable & Howse Transition Fund,Cable & Howse Transition,Private Equity,,1983,5.0,5.0,4.056666,,-0.0352,0.8,0.8113,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,Capital Resource Lenders II,Capital Resource Lenders,Private Equity,,1993,25.0,25.0,33.817077999999995,,0.0570,1.4,1.3527,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,Capital Resource Lenders III,Capital Resource Lenders,Private Equity,,1996,30.0,30.0,35.890938999999996,,0.0433,1.2,1.1964,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,Capital Resource Partners IV,Capital Resource,Private Equity,,1999,70.0,69.83801199999999,77.995111,,0.0205,1.1,1.1168,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,"Capital Resource Partners IV, L.P. - Note","Capital Resource Partners , L.P. - Note",Private Equity,,2021,0.125174,0.125174,,,,0.0,,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,Carlyle Partners VII,Carlyle,Private Equity,Buyout,2018,600.0,630.578169,223.39629399999998,668.3628709999999,0.0802,1.4,0.3543,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,Carlyle Partners VIII,Carlyle,Private Equity,Buyout,2022,300.0,197.63113299999998,34.466423,197.27526999999998,0.0992,1.2,0.1744,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,Centerbridge Capital Partners V,Centerbridge,Private Equity,Distressed/Special Situations,2025,400.0,,,6.017434,,,,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,Centurium Capital Partners 2018,Centurium,Private Equity,,2019,200.0,208.954554,23.551281,286.219999,0.0792,1.5,0.1127,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,Charterhouse Capital Partners IX,Charterhouse,Private Equity,,2009,273.36,252.10859699999997,338.298618,,0.0940,1.3,1.3419,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,Charterhouse Capital Partners VI,Charterhouse,Private Equity,,1997,47.030975999999995,49.124506,103.258664,,0.1880,2.1,2.102,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,Charterhouse Capital Partners VII,Charterhouse,Private Equity,,2002,117.3688,137.17525999999998,265.556964,,0.3792,1.9,1.9359,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,Charterhouse Capital Partners VIII,Charterhouse,Private Equity,,2006,166.67,171.675494,165.301967,,-0.0060,1.0,0.9629,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,Charterhouse Capital Partners X,Charterhouse,Private Equity,,2016,253.573984,219.888006,380.67562999999996,,0.1825,1.7,1.7312,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,Cinven Fifth Fund,Cinven,Private Equity,Buyout,2012,228.670561,258.893456,375.59519,58.230633,0.1718,1.7,1.4508,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,Cinven Fourth Fund,Cinven,Private Equity,Buyout,2007,167.605199,171.89037199999999,250.488215,0.09765599999999999,0.0748,1.5,1.4573,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,Cinven Fund,Cinven,Private Equity,Buyout,1996,41.186980999999996,40.958918,69.006477,,0.1718,1.7,1.6848,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,Cinven Second Fund,Cinven,Private Equity,Buyout,1998,93.07068699999999,91.55623,147.91863,,0.0936,1.6,1.6156,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,Cinven Seventh Fund,Cinven,Private Equity,Buyout,2020,337.899137,360.263124,90.04884,394.67370999999997,0.1106,1.3,0.25,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,Cinven Sixth Fund,Cinven,Private Equity,Buyout,2017,287.245709,292.345641,370.577882,221.69615199999998,0.1742,2.0,1.2676,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,Cinven Third Fund,Cinven,Private Equity,Buyout,2002,128.455004,135.871881,281.718299,0.687403,0.3190,2.1,2.0734,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,"Clayton, Dubilier & Rice Fund V","Clayton, Dubilier & Rice",Private Equity,,1995,40.0,42.472919999999995,49.716196,,0.0229,1.2,1.1705,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,"Clayton, Dubilier & Rice Fund VI","Clayton, Dubilier & Rice",Private Equity,,1998,200.0,217.31277599999999,333.128532,0.0025729999999999998,0.0953,1.5,1.5329,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,"Code, Hennessy & Simmons II","Code, Hennessy & Simmons",Private Equity,,1994,12.325,12.325,43.068703,,0.3259,3.5,3.4944,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,"Code, Hennessy & Simmons III","Code, Hennessy & Simmons",Private Equity,,1997,30.0,29.042999,42.413185999999996,,0.0740,1.5,1.4604,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,"Code, Hennessy & Simmons IV","Code, Hennessy & Simmons",Private Equity,,1999,125.0,126.00798999999999,196.98548,,0.1212,1.6,1.5633,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,Contrarian Capital Fund II,Contrarian,Private Equity,,1997,40.0,40.0,56.236771999999995,,0.0531,1.4,1.4059,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,Cornerstone Equity Partners IV,Cornerstone,Private Equity,,1996,30.0,30.0,48.494853,,0.0858,1.6,1.6165,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,Cypress Merchant Banking Partners,Cypress Merchant Banking,Private Equity,,1995,40.0,41.650938,50.600564999999996,,0.0265,1.2,1.2149,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,Cypress Merchant Banking Partners II,Cypress Merchant Banking,Private Equity,,1999,100.0,109.384232,101.658276,,-0.0136,0.9,0.9294,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,DCPF VI Oil and Gas Coinvestment Fund,DCPF Oil and Gas Coinvestment,Real Assets,Natural Resources,2013,100.0,84.875756,136.64686899999998,,0.1583,1.6,1.61,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,DDJ Galileo Fund,DDJ Galileo,Private Equity,,1995,20.712,20.712,17.30879,,-0.0726,0.8,0.8357,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,Denham Commodity Partners Fund VI,Denham,Real Assets,Natural Resources,2012,200.0,240.16199799999998,134.398181,79.354602,-0.0264,0.9,0.5596,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,Doughty Hanson & Co Fund II,Doughty Hanson & Co,Private Equity,,1996,16.517093,17.228621,36.342067,,0.4883,2.1,2.1094,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,Doughty Hanson & Co III,Doughty Hanson & Co,Private Equity,,1997,100.0,106.788534,205.15807999999998,,0.1358,1.9,1.9212,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,EIG Energy Fund XVI,EIG,Private Equity,Energy,2013,200.0,201.89766899999998,152.665907,77.765858,0.0282,1.1,0.7562,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,Elevation Partners,Elevation,Private Equity,,2005,100.0,97.445137,151.27728399999998,,0.1181,1.6,1.5524,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,Endeavour Capital Fund IV,Endeavour Capital,Private Equity,Buyout,2004,50.0,46.139483,153.876834,,0.2569,3.3,3.335,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,Endeavour Capital Fund V,Endeavour Capital,Private Equity,Buyout,2008,65.0,64.92138,130.229325,,0.1085,2.0,2.006,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,"Endeavour Capital Fund V, L.P. - Secondary Purchase",Endeavour Capital,Private Equity,Secondaries,2020,7.686196,0.151453,0.410296,,1.6551,2.7,2.7091,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,Endeavour Capital Fund VI,Endeavour Capital,Private Equity,Buyout,2011,95.0,93.146344,205.649127,,0.1467,2.2,2.2078,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,"Endeavour Capital Fund VI, L.P. - Secondary Purchase",Endeavour Capital,Private Equity,Secondaries,2020,11.233671,4.413428,12.558214,,1.7679,2.8,2.8455,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,Endeavour Capital Fund VII,Endeavour Capital,Private Equity,Buyout,2016,125.0,122.366976,179.057109,105.27541599999999,0.1858,2.3,1.4633,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,"Endeavour Capital Fund VII, L.P. - Secondary Purchase",Endeavour Capital,Private Equity,Secondaries,2020,13.285293999999999,14.965022999999999,15.033546,11.188920999999999,0.2547,1.8,1.0046,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,Endeavour Capital Fund VIII,Endeavour Capital,Private Equity,Buyout,2021,200.0,117.88505599999999,8.65063,136.494206,0.0846,1.2,0.0734,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,Energy Recovery Fund,Energy Recovery,Private Equity,Energy,1987,100.0,100.0,169.999899,,0.1068,1.7,1.7,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,Equity-Linked Investors,Equity-Linked,Private Equity,,1985,25.0,25.0,68.962491,,0.1078,2.8,2.7585,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,Essex Woodlands Health Ventures Fund V,Essex Woodlands Health,Private Equity,Venture Capital,2000,25.0,25.5,26.977718,2.298016,0.0293,1.1,1.0579,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,Essex Woodlands Health Ventures Fund VI,Essex Woodlands Health,Private Equity,Venture Capital,2004,25.0,24.34375,26.746019999999998,7.370221,0.0345,1.4,1.0987,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,European Mezzanine Fund III,European Mezzanine,Private Credit,Credit,1999,49.337540999999995,56.625848,118.70984999999999,,0.1711,2.1,2.0964,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,Evercore Capital Partners II,Evercore,Private Equity,,2003,75.0,84.108992,102.38722899999999,,0.0491,1.2,1.2173,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,Evergreen I,Evergreen,Private Equity,,1984,25.0,25.0,69.843499,,0.1260,2.8,2.7937,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,Evergreen II,Evergreen,Private Equity,,1984,25.0,25.0,27.682785,,0.0169,1.1,1.1073,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,Evergreen III,Evergreen,Private Equity,,1987,25.0,25.0,36.854986,,0.0776,1.5,1.4742,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,Evergreen IV,Evergreen,Private Equity,,1987,25.0,25.0,32.690838,,0.0547,1.3,1.3076,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,Evergreen Pacific Partners II,Evergreen Pacific,Private Equity,,2008,50.0,50.169653999999994,102.781444,,0.2197,2.0,2.0487,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,Evergreen Park Investment Fund,Evergreen Park,Private Equity,,2021,4800.0,3586.3746469999996,102.54311799999999,4948.112892,0.1769,1.4,0.0286,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,FFL Capital Partners IV,FFL,Private Equity,,2015,200.0,249.352734,422.32352199999997,,0.1669,1.7,1.6937,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,First Reserve Fund IX,First Reserve,Private Equity,Energy,2001,100.0,108.200868,308.01024,,0.4812,2.8,2.8467,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,First Reserve Fund VIII,First Reserve,Private Equity,Energy,1998,50.0,53.897560999999996,103.701235,,0.1583,1.9,1.924,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,First Reserve Fund X,First Reserve,Private Equity,Energy,2004,200.0,200.0,365.523217,,0.3106,1.8,1.8276,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,First Reserve Fund XI,First Reserve,Private Equity,Energy,2006,300.0,341.78730099999996,234.211433,,-0.0945,0.7,0.6853,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,First Reserve Fund XII,First Reserve,Private Equity,Energy,2008,400.0,460.931914,249.013942,0.209342,-0.1786,0.5,0.5402,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,First Reserve Fund XIII,First Reserve,Private Equity,Energy,2014,400.0,482.131495,283.092702,162.663296,-0.0194,0.9,0.5872,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,Fisher Lynch Co-Investment Fund V,Fisher Lynch Co-Investment,Private Equity,Co-Investment,2024,100.0,57.329214,,73.51678,0.2654,1.3,,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,Fisher Lynch Co-Investment Partnership,Fisher Lynch Co-Investment Partnership,Private Equity,Co-Investment,2006,250.0,284.75221799999997,417.692635,,0.0685,1.5,1.4669,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,Fisher Lynch Co-Investment Partnership II,Fisher Lynch Co-Investment Partnership,Private Equity,Co-Investment,2011,500.0,519.647805,958.0728399999999,252.304555,0.1733,2.3,1.8437,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,Fisher Lynch Co-Investment Partnership III,Fisher Lynch Co-Investment Partnership,Private Equity,Co-Investment,2017,700.0,735.670619,594.332078,803.089392,0.1225,1.9,0.8079,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,Fisher Lynch Co-Investment Partnership IV,Fisher Lynch Co-Investment Partnership,Private Equity,Co-Investment,2019,750.0,778.612086,594.237248,956.212286,0.1805,2.0,0.7632,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,Fortress Investment Fund,Fortress,Private Equity,,2000,200.0,251.644746,587.854752,,0.2565,2.3,2.3361,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,Fortress Investment Fund II,Fortress,Private Equity,,2002,100.0,225.686456,329.38429199999996,,0.3598,1.5,1.4595,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,Fortress Investment Fund III,Fortress,Private Equity,,2004,175.0,238.999949,254.871117,,0.0120,1.1,1.0664,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,Fortress Investment Fund IV,Fortress,Private Equity,,2006,200.0,231.945383,193.200538,10.925203,-0.0157,0.9,0.833,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,"Fortress Investment Fund IV, L.P. - Co-Investment","Fortress Investment Fund , L.P.",Private Equity,Co-Investment,2006,25.0,28.213679,20.249733,0.739373,-0.0372,0.7,0.7177,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,Fortress Investment Fund V,Fortress,Private Equity,,2007,250.0,249.238623,270.221311,112.93075499999999,0.0429,1.5,1.0842,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
